sample_id,scene_type,old_label,new_label,relabel_reason,relabel_bucket,dataset_split,changed,old_anchor_count,new_anchor_count,added_anchor_count,input_text
stage4_train:42,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经一路至经三路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=黄河路|DIR=向东|RANGE=经一路至经三路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：黄河路经一路至经三路段向东中度拥堵缓行；经三路黄河路至纬五路段向北交通基本正常
stage4_train:43,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向东|RANGE=经八路至花园路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向东|RANGE=经八路至花园路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：红专路经八路至花园路段向东排队通行效率下降；经八路红专路至政七街段向南保持正常通行
stage4_train:44,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经三路至花园路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经三路至花园路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：政七街经三路至花园路段向东排队通行效率下降；经八路黄河路至纬五路段向南保持正常通行
stage4_train:45,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向南|RANGE=政七街至纬五路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向南|RANGE=政七街至纬五路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：花园路政七街至纬五路段向南车流较大缓行
stage4_train:46,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向北|RANGE=黄河路至纬五路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=未来路|DIR=向北|RANGE=黄河路至纬五路|LEVEL=中度拥堵
ANCHOR|ROAD=红专路|DIR=向东|RANGE=经八路至花园路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,未来路黄河路至纬五路段向北排队通行效率下降；红专路经八路至花园路段向东车流顺畅
stage4_train:47,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向北|RANGE=红专路至政七街|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=未来路|DIR=向北|RANGE=红专路至政七街|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：未来路红专路至政七街段向北中度拥堵缓行
stage4_train:48,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经三路至经六路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=经三路至经六路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 政七街经三路至经六路段向东排队通行效率下降；未来路红专路至政七街段向北交通基本正常 其余未明确提及路段按常态理解，不要额外扩大影响范围。
stage4_train:49,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=花园路至未来路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=政七街|DIR=向东|RANGE=花园路至未来路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：政七街花园路至未来路段向东车流积压严重拥堵
stage4_train:50,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=红专路至纬五路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=红专路至纬五路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,经三路红专路至纬五路段向南追尾事故严重拥堵
stage4_train:51,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向北|RANGE=政七街至纬五路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向北|RANGE=政七街至纬五路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 经三路政七街至纬五路段向北追尾事故严重拥堵 其余未明确提及路段按常态理解，不要额外扩大影响范围。
stage4_train:52,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=红专路至政七街|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经三路|DIR=向南|RANGE=红专路至政七街|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：经三路红专路至政七街段向南中度拥堵缓行
stage4_train:53,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向北|RANGE=农业路至政七街|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向北|RANGE=农业路至政七街|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,经八路农业路至政七街段向北中度拥堵缓行
stage4_train:54,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=花园路|DIR=向北|RANGE=农业路至红专路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=花园路|DIR=向北|RANGE=农业路至红专路|LEVEL=中度拥堵
ANCHOR|ROAD=黄河路|DIR=向西|RANGE=经八路至花园路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,常态或局部短时事件：花园路农业路至红专路段向北中度拥堵缓行；黄河路经八路至花园路段向西车流顺畅
stage4_train:55,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向西|RANGE=花园路至未来路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=红专路|DIR=向西|RANGE=花园路至未来路|LEVEL=严重拥堵
ANCHOR|ROAD=花园路|DIR=向南|RANGE=黄河路至纬五路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,常态或局部短时事件：红专路花园路至未来路段向西车流积压严重拥堵；花园路黄河路至纬五路段向南车流顺畅
stage4_train:56,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经一路|DIR=向南|RANGE=农业路至政七街|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经一路|DIR=向南|RANGE=农业路至政七街|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,常态或局部短时事件：经一路农业路至政七街段向南排队通行效率下降；农业路经一路至经三路段向西交通基本正常
stage4_train:57,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向东|RANGE=花园路至未来路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=红专路|DIR=向东|RANGE=花园路至未来路|LEVEL=中度拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 红专路花园路至未来路段向东中度拥堵缓行 其余未明确提及路段按常态理解，不要额外扩大影响范围。
stage4_train:58,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经一路至经六路|LEVEL=中度拥堵","<think>
scene=simple_local
anchor_count=2
simple_local_v2=输出所有 active changed-event anchors，含异常与恢复/畅通 side event。
</think>
ANCHOR|ROAD=农业路|DIR=向西|RANGE=经一路至经六路|LEVEL=中度拥堵
ANCHOR|ROAD=花园路|DIR=向南|RANGE=政七街至黄河路|LEVEL=畅通",add missing normal/relief side-event anchor so all active changed events are explicitly labeled,anomaly_plus_normal_side_event,train,True,1,2,1,农业路经一路至经六路段向西车流较大缓行；花园路政七街至黄河路段向南车流顺畅
stage4_train:59,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向北|RANGE=农业路至红专路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=经八路|DIR=向北|RANGE=农业路至红专路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 经八路农业路至红专路段向北车流积压严重拥堵；政七街经六路至经八路段向东保持正常通行 其余未明确提及路段按常态理解，不要额外扩大影响范围。
stage4_train:60,simple_local,"<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经六路至经八路|LEVEL=严重拥堵","<think>
scene=simple_local
anchor_count=1
仅输出异常语义锚点，边级补全由本地映射与图对齐模块处理。
</think>
ANCHOR|ROAD=纬五路|DIR=向东|RANGE=经六路至经八路|LEVEL=严重拥堵",existing label already covers all active changed-event anchors,unchanged,train,False,1,1,0,当前需要根据常态或局部短时事件进行路径规划。 请优先按当前生效约束理解，不要被已解除或背景信息误导。 纬五路经六路至经八路段向东排队长度明显增加；经六路政七街至黄河路段向南交通基本正常 导航播报中还提到相邻商圈有出库车流，但不直接改变本段主判断。 交警提醒周边停车场正在分流车辆，不过主路仍可通行。 部分播报会提到周边商圈或停车场信息，但主判断仍以道路方向、区间、时段和传播范围为核心。
